text,type,gemini,deepseek,kimi
升降舵,子系统,0,1,0
升降舵,系统,1,0,0
升降舵作动筒液压泄漏,故障类型,1,0,0
升降舵指示不一致,故障类型,1,1,0
升降舵舵偏δe,状态参量,0,1,0
半Copula模型,模型,0,1,1
半物理仿真,模型,1,0,0
半物理演示验证实验,技术,0,0,1
半物理演示验证实验,方法,1,0,0
半物理演示验证实验的可行性,研究结果,0,1,0
半监支持向量,模型,1,0,0
半监督三重训练学习器,模型,1,0,0
半监督学习,算法,1,1,1
半监督学习稳定性,性能指标,1,0,0
半监督学习稳定性提高,研究结果,0,1,0
半监督极限学习器,模型,1,0,0
半监督迁移学习集成学习器,算法,0,0,1
半监督集成学习器,模型,1,0,0
半监督集成学习器,算法,0,1,0
华为技术有限公司,机构,0,1,0
华北计算技术研究所,机构,0,0,1
华南理工大学,机构,1,0,0
协变量风险模型,方法,0,1,0
协变量风险模型,模型,1,0,0
协变量风险模型,算法,0,0,1
协同优化技术,技术,1,0,0
协同优化技术,概念,0,0,1
协同优化算法,算法,1,0,0
协同智能移动方法,方法,1,1,0
协同训练算法,算法,0,0,1
协同设计,技术,0,1,0
协处理加速计算技术,技术,1,0,0
协议转换芯片,硬件组件,0,1,0
单一DBN模型,模型,1,0,0
单一的DBN网络,模型,1,0,0
单个SATA通道可以实现180MB/s的稳定的传输速度,研究结果,1,0,0
单位推力油耗将降低1%,研究结果,1,0,0
单位根检验,方法,0,1,0
单值阈值法,算法,1,0,0
单元体设计,概念,0,1,0
单元体设计,概念/理论,1,0,0
单元电路,技术领域,1,0,0
单向活门,部件,0,1,0
单因素分析,方法,0,1,0
单层LSTM模型,模型,1,0,0
单接收机定位,技术,0,0,1
单机PHM系统,系统,0,1,0
单机寿命消耗,活动,1,0,0
单机控制,概念,0,0,1
单机疲劳寿命消耗指数,性能指标,1,0,0
单机监控程序,技术,0,0,1
单机跟踪,技术,1,1,0
单机跟踪（Individual Aircraft Tracking，IAT）,技术,0,0,1
单点故障检测率,性能指标,1,0,0
单点故障检测率,指标,0,1,0
单点故障检测率目标要求是100%,研究结果,1,0,0
单片机架构,架构,0,1,0
单门控循环单元,技术,0,0,1
单门控循环单元（Gru）,模型,1,0,0
单项预测方法,方法,1,0,0
南京工业职业技术大学航空工程学院,机构,0,0,1
南京航空航天大学,机构,4,4,0
南京航空航天大学,组织,0,1,2
南京航空航天大学导航研究中心,机构,1,0,0
南京航空航天大学导航研究中心,组织机构,0,0,1
南京航空航天大学民航学院,机构,0,0,1
南昌市,地点,0,1,0
南航陀螺仪表与惯性技术专业教研室,机构,1,1,0
卡尔曼参数估计器,系统,1,0,0
卡尔曼滤波(KF),算法,1,0,0
卡尔曼滤波,技术,0,0,1
卡尔曼滤波,方法,0,1,0
卡尔曼滤波,算法,8,19,18
卡尔曼滤波器,技术,0,0,1
卡尔曼滤波器,方法/方法论,1,0,0
卡尔曼滤波器,模型,1,0,0
卡尔曼滤波器,算法,4,4,3
卡尔曼滤波器估计精度,性能指标,1,0,0
卡尔曼滤波器组,算法,1,0,1
卡尔曼滤波器组原理,原理,1,0,0
卡尔曼滤波法,算法,1,0,0
卢俊文,人物,0,0,1
卢海涛,人物,0,0,1
卫星/空间通信网络,应用领域,1,0,0
卫星/空间通信网络,领域,0,1,0
卫星定位系统理论和技术,研究方向,1,1,1
卫星通信,技术,0,0,1
危险等级,实体,0,1,0
危险系数,实体,0,1,0
危险系数,性能指标,2,0,0
卷积层,组件,0,1,0
卷积循环神经网络,算法,0,1,0
卷积神经网络(CNN),算法,1,0,0
卷积神经网络,方法,0,1,0
卷积神经网络,模型,5,0,0
卷积神经网络,算法,1,5,3
卷积神经网络和支持向量机分类器构建的故障诊断模型,模型,1,0,0
卷积神经网络模型,技术,0,0,1
卷积神经网络模型（CNN）,模型,1,0,0
卷积神经网络（CNN）,模型,1,0,0
卷积神经网络（CNN）,算法,0,0,1
卷积自编码LSTM,算法,1,0,0
卷积门控循环神经网络,模型,1,0,0
卷积门控循环神经网络,算法,0,1,0
历史数据,技术,0,0,1
历史案例方法,方法,1,1,0
历史监测数据,数据,1,0,0
历史维护经验,数据,2,0,0
历史维护经验,数据源,0,2,0
压力,参数,1,3,1
压力、流量和时间,参数,0,0,1
压力下降,性能指标,0,1,0
压力带,装备,1,0,0
压力监控模型,模型,0,0,1
压力脉动抑制,关键技术,0,1,0
压力脉动抑制,问题,1,0,0
压力调节和关断活门,系统,0,0,1
压差控制组件,部件,0,1,0
压差比例因子,参数,0,1,0
压气机,部件,0,1,0
压气机出口压力,关键参数,1,0,0
压气机出口压力,参数,0,2,0
压气机压比,参数,0,1,0
压气机叶片结垢,故障,1,0,0
压气机叶片腐蚀,故障,1,0,0
压气机叶片裂纹,实体,0,1,0
压气机叶片裂纹,研究对象,1,0,0
压气机故障,故障,0,1,0
压气机整流叶片,部件,0,1,0
压气机流量退化参数,参数,0,0,1
压气机流量退化参数,性能指标,1,0,0
压气机程比,参数,0,1,0
压气机转子叶片,部件,0,1,0
压气机转速,参数,0,1,0
压气机转速控制器,控制器,0,1,0
压气机转速控制回路,回路,0,1,0
压气机转速控制回路,系统,1,0,0
压气机轮盘,部件,0,1,0
压气机进口温度,参数,0,1,0
压电传感器,传感器,0,1,0
压电智能夹层,传感器,1,0,0
压缩机系统进行旋转失速或喘振的动态偏微分方程组,模型,0,0,1
压缩机转速,实体,0,1,0
压缩管道,部件,0,1,0
原始波动序列,数据,1,0,0
厦门航空股份有限公司的“飞机健康管理系统”,系统,1,0,0
参数c,参数,1,0,0
参数g,参数,1,0,0
参数估计,功能,1,0,0
参数估计,技术,1,0,0
参数估计,方法,0,1,0
参数估计,算法,1,0,0
参数估计器亦能在较短的时间内精确估计其退化参数和退化值,研究结果,1,0,0
参数分解流程,方法,0,1,0
参数回归分析法,方法,1,1,0
参数图,图,0,1,0
参数扩增方法,方法,0,1,0
参数指标要求调整,算法,1,0,0
参数模型,模型,0,1,0
参数模型法,方法,1,0,0
参数相关分析法,方法,1,0,0
参数获取,功能,0,1,0
参数解析法,方法,0,1,0
参考国际主流民机制造商空客公司的A320飞机ECAM SYSTEM LOGIC DATA手册构建思路,研究结果,0,0,1
参考文献[1],文献,0,0,1
参考模式向量,参数,0,0,1
双Weibull分步,模型,1,1,1
双参数威布尔分布,模型,2,0,1
双向LSTM神经网络,模型,0,1,1
双向LSTM神经网络,算法,1,0,0
双向循环神经网络,算法,0,1,0
双向长短时记忆神经网络,技术,0,0,1
双向长短时记忆神经网络（Bilstm）,模型,1,0,0
双向长短期记忆神经网络,算法,1,0,0
双向长短期记忆网络,模型,1,0,0
双向门控循环单元,技术,0,0,1
双向门控循环单元,模型,0,1,0
双因子高阶模糊时间序列预测模型,模型,1,0,0
双层回归预测组合模型,模型,1,0,1
双曲正切函数,函数,2,3,2
双曲正切激活函数,函数,1,0,0
双曲面加筋壁板快速建模及声疲劳分析方法,技术,0,0,1
双曲面加筋壁板快速建模及声疲劳分析方法,方法,1,0,0
双曲面复杂加筋壁板高精度动力有限元建模,技术,0,0,1
双曲面结构声振耦合动响应,分析,1,0,0
双缓存,方法,1,0,0
双转子、双涵道涡轮风扇发动机,模型,0,0,1
双转子、双涵道涡轮风扇发动机,研究对象,1,0,0
双轴涡扇发动机蜕化模型,模型,0,0,1
双轴混合排气涡轮风扇发动机,研究对象,1,0,0
双通道传感器,传感器,0,1,0
双通道热并行技术,方法,0,1,0
双通道热并行架构,构型,1,0,0
双通道热并行架构,系统,0,1,0
反“工”型多层转子连接结构,构型,1,0,0
反变换公式,函数,0,1,0
反变换法,方法,0,0,1
反变换法,算法,1,1,0
反向传播神经网络(BPNN),模型,1,0,0
反向传播神经网络,算法,1,1,0
反向传播神经网络方法,算法,0,0,1
反向传播算法,算法,1,1,0
反向传播算法（BPTT）,算法,1,0,0
反向传播网络,模型,1,0,0
反向传播网络,算法,0,1,0
反向推理,方法,1,1,0
反向推理,算法,1,0,1
反复拆装耗时长且易引发故障,问题,1,0,1
反应堆系统故障诊断技术,技术领域,1,1,0
反映论模型,算法,0,0,1
反目标特性测试数据,数据,1,0,0
反馈信号,参数,0,1,0
反馈信息流,信息流,0,1,1
反馈数据流,数据流,0,1,0
反馈数据流,概念,1,0,0
发动机使用寿命监视系统(EUMS),系统,1,0,0
发动机健康参数估计误差,性能指标,0,0,1
发动机健康监控,技术,0,1,0
发动机健康管理(EHM)系统,系统,1,0,0
发动机健康管理云端数据中心,系统,1,0,0
发动机健康管理系统,系统,2,6,1
发动机健康管理系统（Engine Health Management，EHM）,系统,1,0,0
发动机健康管理（EHM）系统,技术,0,0,1
发动机健康管理（engine health management，EHM）技术,技术,0,0,1
发动机公司提供的预测数据,数据,1,0,0
发动机典型故障,故障,1,0,0
发动机制造服务商,组织,1,0,0
发动机压比,参数,0,1,0
发动机参数,参数,0,1,0
发动机叶片,设备,0,1,0
发动机叶片磨擦检测,技术,0,1,0
发动机增压比,参数,0,1,0
发动机增强型自适应模型,系统,0,1,0
发动机多性能参数融合寿命预测模型,模型,1,0,0
发动机多故障模式风险评估流程,模型,1,1,0
发动机工作数据,数据,1,0,0
发动机性能仿真模型,模型,0,1,0
发动机性能基线模型,系统,0,1,0
发动机性能恢复控制系统,系统,1,0,0
发动机性能趋势预测,应用,1,0,0
发动机报文加载功能,功能,1,0,0
发动机拆换期望值预测,应用,1,0,0
发动机振动典型故障,研究结果,0,0,1
发动机损伤监测系统(EDMS),技术,0,1,1
发动机控制单元体模型,模型,1,0,0
发动机推力,参数,0,1,0
发动机故障预测,研究对象,1,0,0
发动机数学模型,模型,1,0,1
发动机数据处理功能,功能,1,0,0
发动机数据存储监控,研究结果,0,0,1
发动机数据融合诊断技术,挑战,0,0,1
发动机数据采集功能,功能,1,0,0
发动机整体仿真模型,模型,1,1,0
发动机机匣振动值,参数,0,1,0
发动机机载分析模型,模型,1,0,0
发动机气路颗粒物检测系统IDMS/EDMS,系统,1,0,0
发动机油液磨粒与故障关系预测,研究任务,1,0,0
发动机涡轮叶片,设备,0,1,0
发动机状态监控功能,功能,1,0,0
发动机状态监测和故障诊断系统 (EMD),系统,1,0,0
发动机状态监视,研究结果,0,0,1
发动机状态监视参数趋势预测,研究结果,0,0,1
发动机现场推力测量系统动态激励的技术难题,问题,1,0,0
发动机的运行状态还原模型,模型,1,0,0
发动机监视系统(EMS),系统,0,1,0
发动机级模式,模式,0,1,0
发动机级模式,系统,1,0,0
发动机维护,研究领域,0,1,0
发动机视情维修,研究结果,0,0,1
发动机诊断单元(EDU),部件,1,0,0
发动机转速,参数,0,1,0
发动机进口压力,参数,0,1,0
发动机进口温度,参数,0,1,0
发动机远程诊断系统（Remote Diagnosis，RD）,系统,1,0,0
发动机退化模型,模型,0,1,0
发动机部件区域风险评估方法,实体,0,1,0
发动机部件区域风险评估方法,方法,1,0,0
发动机部件建模法,模型,0,1,0
发动机部件故障,问题,1,0,0
发动机非线性模型,模型,1,1,1
发动机非线性部件级模型,模型,0,1,0
发动机预测与健康管理(EPHM),技术,0,0,1
发动机预测与健康管理(EPHM),模型,1,0,0
发动机预测与健康管理(EPHM)技术,技术,0,1,0
发动机预测与健康管理(EPHM)系统,系统,0,1,0
发动机预测与健康管理,应用,0,1,0
发动机驱动泵,部件,0,1,0
发动机高低压转子转速,参数,0,1,0
发射功率,参数,1,0,0
发电厂,应用领域,1,0,0
发电厂,领域,0,1,0
发电机,设备,0,1,0
发电机工作状态,参数,0,1,0
发电机控制单元,设备,0,1,0
发电机负载（GLA）,参数,0,0,1
发电机载荷,参数,0,1,0
发送策略,策略,0,1,0
发送间隔,参数,0,1,0
受油口角度,参数,0,1,0
受照剂量,性能指标,1,0,0
受限玻尔兹曼机(RBM),模型,1,0,0
受限玻尔兹曼机,技术,0,0,1
受限玻尔兹曼机,模型,1,0,0
受限玻尔兹曼机,算法,0,2,0
受限玻尔兹曼机与极限学习机(RBM-ELM)融合方法,算法,1,0,0
受限玻尔兹曼机与极限学习机融合方法,算法,0,0,1
变分推理,方法,1,1,0
变分水平集图像分割算法,技术,0,0,1
变分自编码器(VAE),模型,1,0,0
变分自编码器,模型,0,1,0
变压器流器,设备,0,1,0
变弯度机翼,技术,0,0,1
变形翼概念,概念,1,0,0
变循环发动机,发动机,0,1,0
变排量马达技术,技术,1,0,0
变权模糊理论,算法,0,0,1
变权重最小二乘法,算法,0,1,0
变权重的最小二乘法,方法,1,0,0
变步长自适应滤波算法,算法,0,0,1
变精度粗糙集理论,算法,0,0,1
变结构控制,方法,1,0,0
变结构控制,算法,0,1,0
变结构控制律,模型,0,0,1
变调节周期的PID算法,算法,0,0,1
变速恒频飞机电源实验台,设备,0,1,0
变邻域双向门控故障预测,技术,0,0,1
变邻域双向门控故障预测,方法,1,0,0
变频交流,供电体制,1,0,0
变频交流,技术,0,1,1
变频交流供电系统,供电体制,1,0,0
变频器,设备,0,1,0
变频模块,模块,0,1,0
变频模块,组件,1,0,0
只考虑一个特征参数,术语,1,0,0
召回度,性能指标,1,1,1
召回率,性能指标,1,1,1
可以较好地识别直升机飞行状态,研究结果,1,0,0
可信分区分级与访问控制机制,技术,1,0,0
可信功能调用 (TFC),机制,0,1,0
可信功能调用,技术,1,0,1
可信平台模块 (TPM),组件,0,1,0
可信平台模块,模型,1,0,0
可信度评测,技术,0,0,1
可信性,概念,1,0,0
可信计算,技术,1,0,0
可信计算,概念,0,0,1
可信计算技术,技术,0,1,0
可信软件,概念,0,0,1
可决系数 R²,性能指标,1,0,0
可决系数R^2,性能指标,0,0,1
可决系数,函数,0,1,0
可加特征归因方法,算法,1,0,0
可加载诊断信息,技术,0,1,0
可加载诊断信息（LDI）,数据库,1,0,0
可在故障前3小时实现预测,研究结果,1,0,0
可学习迭代软阈值算法(LISTA),算法,1,0,0
可扩展性,性能指标,1,1,0
可扩展标记语言(XML),技术,0,1,0
可扩展标记语言(eXtensible Markup Language，XML),技术,1,0,0
可扩展标记语言,技术,1,0,0
可拓学,算法,1,0,0
可拓学方法,方法,0,1,0
可测参数,参数,0,2,0
可测性,技术,1,0,0
可测试性,性能指标,1,0,0
可测试性,指标,0,1,0
可测试性,概念,0,0,1
可测试性设计DFT技术,技术,0,0,1
可测试性设计,技术,1,1,1
可测试性设计,概念,0,1,0
可用功率,实体,0,1,0
可用度,性能指标,1,1,0
可移植性,性能指标,1,1,0
可行的预测模型和算法,研究结果,0,1,0
可视化,技术,0,0,1
可解释性,性能指标,1,1,0
可解释性,概念,0,1,0
可解释性人工智能,算法,0,0,1
可解释性异常检测子网络,模型,1,0,0
可解释性异常检测子网络,网络,0,1,0
可解释性故障诊断子网络,模型,1,0,0
可解释性故障诊断子网络,网络,0,1,0
可解释性智能监测诊断网络,模型,1,0,0
可解释性智能监测诊断网络,网络,0,1,0
可辨识矩阵,算法,0,1,0
可达可用度,概念,0,1,0
可追溯性,性能指标,1,0,0
可部署性较弱,缺陷,0,1,0
可部署性较弱,问题,1,0,1
可靠度,参数,0,1,0
可靠度,性能指标,0,0,1
可靠度,指标,0,1,0
可靠度值,性能指标,1,1,0
可靠性,属性,0,1,0
可靠性,性能指标,4,2,1
可靠性,指标,0,2,0
可靠性,概念,1,1,1
可靠性、可用性问题,问题,1,0,0
可靠性、故障诊断及容错能力、测试性及维护的高效性,性能指标,0,0,1
可靠性为中心的计划维修,策略,1,0,0
可靠性分析,技术,0,1,0
可靠性增强技术,技术,1,0,0
可靠性工作时间预估,概念,0,0,1
可靠性提高,研究结果,0,1,0
可靠性数学引论,研究,0,0,1
可预测性,概念,1,0,1
可预测性设计,方法,1,0,0
可预测性设计,概念,0,0,1
可预测概率相比Gru模型提升8.40%,研究结果,1,0,0
史密斯宇航公司,组织,0,1,0
史密斯航宇公司,公司,0,1,0
史密斯航宇公司,机构,1,0,0
史密斯航宇公司,研究机构,1,0,0
史密斯航宇公司,组织,0,1,1
右副翼损伤,故障,0,1,0
右平尾损伤,故障,0,1,0
叶尖磨损,故障类型,0,1,0
叶尖间隙,故障,0,1,0
叶片侵蚀,故障,0,1,0
叶片侵蚀,故障类型,0,1,0
叶片打伤,实体,0,1,0
叶片打伤,研究对象,1,0,0
叶片磨损,故障,0,1,0
叶片积垢,故障类型,0,1,0
叶片腐蚀,故障类型,0,1,0
