semantic_pattern,syntactic_key,display_path,example,path_len,title,subject,object
理论 → 用于建模 → 关系,nn->dobj->rcmod->dobj->root->root->dobj->amod,Copula(nn) — 相似性(dobj) — 基于(rcmod) — 方法(dobj) — 提出(root) — 考虑(root) — 关系(dobj) — 相关(amod),[Copula函数] → [传感器相关性],8,基于Copula相似性的航空发动机RUL预测,Copula函数,传感器相关性
方法 → 构建 → Model,rcmod->dobj->nn,基于(rcmod) — 相似性(dobj) — Copula(nn),[基于Copula相似性的RUL预测方法] → [Copula结构],3,基于Copula相似性的航空发动机RUL预测,基于Copula相似性的RUL预测方法,Copula结构
方法 → 构建 → Model,rcmod->dobj->nn->nn->nn->nn->nn->nn,基于(rcmod) — 方法(dobj) — 发动机(nn) — 航空(nn) — 排气(nn) — 温度(nn) — 基线(nn) — 模型(nn),[基于KPCA和DBN的建模方法] → [航空发动机排气温度基线模型],8,基于KPCA和DBN的航空发动机排气温度基线模型,基于KPCA和DBN的建模方法,航空发动机排气温度基线模型
度量 → 实现 → 任务,nn->dobj->rcmod->dobj->nn->prnmod->punct->nn,Copula(nn) — 相似性(dobj) — 基于(rcmod) — 方法(dobj) — RUL(nn) — remaining(prnmod) — )(punct) — 预测(nn),[Copula相似性] → [剩余寿命预测],8,基于Copula相似性的航空发动机RUL预测,Copula相似性,剩余寿命预测
方法 → 提高 → 指标,nn->dobj->rcmod->dobj->nn->prnmod->punct->nn,Copula(nn) — 相似性(dobj) — 基于(rcmod) — 方法(dobj) — RUL(nn) — remaining(prnmod) — )(punct) — 预测(nn),[基于Copula相似性的RUL预测方法] → [预测精度],8,基于Copula相似性的航空发动机RUL预测,基于Copula相似性的RUL预测方法,预测精度
方法 → 提高 → 指标,dobj->root->conj->dobj->nn,非线性(dobj) — 具有(root) — 使得(conj) — 结果(dobj) — 预测(nn),[非线性支持向量机] → [预测精度],5,飞机性能参数预测的不确定性处理,非线性支持向量机,预测精度
方法 → 减少 → 指标,nn->dobj->rcmod->dobj->nn->prnmod->punct->nn,Copula(nn) — 相似性(dobj) — 基于(rcmod) — 方法(dobj) — RUL(nn) — remaining(prnmod) — )(punct) — 预测(nn),[基于Copula相似性的RUL预测方法] → [预测误差],8,基于Copula相似性的航空发动机RUL预测,基于Copula相似性的RUL预测方法,预测误差
技术 → 具有 → 能力,nn->nsubj->rcmod->dobj->conj->amod,Elman(nn) — 网络(nsubj) — 良好(rcmod) — 能力(dobj) — 能力(conj) — 非线性(amod),[Elman网络] → [非线性逼近能力],6,基于Elman网络的某型直升机飞行状态识别,Elman网络,非线性逼近能力
技术 → 具有 → 能力,nn->nsubj->rcmod->dobj->conj,Elman(nn) — 网络(nsubj) — 良好(rcmod) — 能力(dobj) — 能力(conj),[Elman网络] → [容错能力],5,基于Elman网络的某型直升机飞行状态识别,Elman网络,容错能力
技术 → 具有 → 能力,nn->nsubj->rcmod->dobj->nn,Elman(nn) — 网络(nsubj) — 良好(rcmod) — 能力(dobj) — 泛化(nn),[Elman网络] → [泛化能力],5,基于Elman网络的某型直升机飞行状态识别,Elman网络,泛化能力
Model → 识别 → 状态,nn->nn->nn->nn->dobj->dep->root->dep->ccomp->dobj->nn->nn,Elman(nn) — 神经(nn) — 网络(nn) — 识别(nn) — 模型(dobj) — 建立(dep) — 进行(root) — 表明(dep) — 识别(ccomp) — 状态(dobj) — 直升机(nn) — 飞行(nn),[Elman神经网络识别模型] → [直升机飞行状态],12,基于Elman网络的某型直升机飞行状态识别,Elman神经网络识别模型,直升机飞行状态
任务 → 提供依据 → 任务,nn->assm->assmod->dobj->prep->root->dep->ccomp->dep->prep->pobj->conj->nn,飞行(nn) — 的(assm) — 识别(assmod) — 状态(dobj) — 对待(prep) — 进行(root) — 表明(dep) — 识别(ccomp) — 提供(dep) — 为(prep) — 管理(pobj) — 诊断(conj) — 故障(nn),[飞行状态识别] → [故障诊断],13,基于Elman网络的某型直升机飞行状态识别,飞行状态识别,故障诊断
任务 → 针对 → 系统,nn->conj->assmod->nn->nn,故障(nn) — 诊断(conj) — 系统(assmod) — 直升机(nn) — 传动(nn),[故障诊断] → [直升机传动系统],5,基于Elman网络的某型直升机飞行状态识别,故障诊断,直升机传动系统
任务 → 提供依据 → 应用领域,nn->assm->assmod->dobj->prep->root->dep->ccomp->dep->prep->pobj->assmod->assm->nn,飞行(nn) — 的(assm) — 识别(assmod) — 状态(dobj) — 对待(prep) — 进行(root) — 表明(dep) — 识别(ccomp) — 提供(dep) — 为(prep) — 管理(pobj) — 直升机(assmod) — 的(assm) — 健康(nn),[飞行状态识别] → [直升机健康管理],14,基于Elman网络的某型直升机飞行状态识别,飞行状态识别,直升机健康管理
数据 → 具有 → 特性,nn->nn->assmod->conj->amod->amod,滑油(nn) — 光谱(nn) — 数据(assmod) — 特性(conj) — 非线性(amod) — 非平稳(amod),[滑油光谱数据] → [非线性非平稳特性],6,基于EMD和RVM-AR的航空发动机磨损故障预测模型,滑油光谱数据,非线性非平稳特性
算法 → 分解 → 数据,nn->dobj->conj->root->prep->pobj->conj->assmod->nn->nn,EMD(nn) — 算法(dobj) — 利用(conj) — 提出(root) — 针对(prep) — 不足(pobj) — 特性(conj) — 数据(assmod) — 滑油(nn) — 光谱(nn),[EMD算法] → [滑油光谱数据],10,基于EMD和RVM-AR的航空发动机磨损故障预测模型,EMD算法,滑油光谱数据
算法 → 分离 → 数据成分,nn->dobj->conj->conj->dobj->conj,EMD(nn) — 算法(dobj) — 利用(conj) — 分解(conj) — 项(dobj) — 趋势项(conj),[EMD算法] → [趋势项],6,基于EMD和RVM-AR的航空发动机磨损故障预测模型,EMD算法,趋势项
算法 → 分离 → 数据成分,nn->dobj->conj->conj->dobj->nn,EMD(nn) — 算法(dobj) — 利用(conj) — 分解(conj) — 项(dobj) — 随机(nn),[EMD算法] → [随机项],6,基于EMD和RVM-AR的航空发动机磨损故障预测模型,EMD算法,随机项
算法 → 生成 → 数据分量,nn->dobj->conj->conj->dobj->conj->amod->nn,EMD(nn) — 算法(dobj) — 利用(conj) — 分解(conj) — 项(dobj) — 函数(conj) — 固有(amod) — 模态(nn),[EMD算法] → [固有模态函数(IMF)],8,基于EMD和RVM-AR的航空发动机磨损故障预测模型,EMD算法,固有模态函数(IMF)
算法 → 生成 → 数据分量,nn->dobj->conj->conj->dobj->nn->prnmod->punct->cc->amod,EMD(nn) — 算法(dobj) — 利用(conj) — 分解(conj) — 项(dobj) — 函数(nn) — IMF(prnmod) — )(punct) — 和(cc) — 残余(amod),[EMD算法] → [残余函数(RF)],10,基于EMD和RVM-AR的航空发动机磨损故障预测模型,EMD算法,残余函数(RF)
Model → 建模 → 数据分量,nn->conj->dobj->assmod->nn,AR(nn) — 模型(conj) — 模型(dobj) — 分量(assmod) — IMF(nn),[AR模型] → [IMF分量],5,基于EMD和RVM-AR的航空发动机磨损故障预测模型,AR模型,IMF分量
Model → 建模 → 数据分量,nn->dobj->assmod->nn,RVM(nn) — 模型(dobj) — 分量(assmod) — RF(nn),[RVM模型] → [RF分量],4,基于EMD和RVM-AR的航空发动机磨损故障预测模型,RVM模型,RF分量
优化算法 → 搜索 → 模型参数,nn->nn->nn->dobj->conj->conj->dep->dobj->assmod->assm->amod->conj,量子(nn) — 粒子群(nn) — 优化(nn) — 算法(dobj) — 采用(conj) — 进化(conj) — 搜索(dep) — 维数(dobj) — RVM(assmod) — 的(assm) — 最优核(amod) — 参数(conj),[量子粒子群优化算法] → [RVM的最优核参数],12,基于EMD和RVM-AR的航空发动机磨损故障预测模型,量子粒子群优化算法,RVM的最优核参数
优化算法 → 搜索 → 模型参数,nn->nn->nn->dobj->conj->conj->dep->dobj->cc->nn,量子(nn) — 粒子群(nn) — 优化(nn) — 算法(dobj) — 采用(conj) — 进化(conj) — 搜索(dep) — 维数(dobj) — 和(cc) — 嵌入(nn),[量子粒子群优化算法] → [RVM的嵌入维数],10,基于EMD和RVM-AR的航空发动机磨损故障预测模型,量子粒子群优化算法,RVM的嵌入维数
评价指标 → 作为 → 函数,nummod->advmod->nn->dobj->conj->conj->dobj->nn,一(nummod) — 交叉(advmod) — 验证(nn) — 误差(dobj) — 留(conj) — 作为(conj) — 函数(dobj) — 适应度(nn),[留一交叉验证误差] → [适应度函数],8,基于EMD和RVM-AR的航空发动机磨损故障预测模型,留一交叉验证误差,适应度函数
预测结果 → 由...叠加 → 中间结果,amod->dobj->dep->conj->root->conj->conj->dobj->assmod->assm->nn,最终(amod) — 预测值(dobj) — 作为(dep) — 叠加(conj) — 提出(root) — 建立(conj) — 留(conj) — 模型(dobj) — 分量(assmod) — 的(assm) — RVM(nn),[最终预测值] → [各AR模型和RVM模型的预测值],11,基于EMD和RVM-AR的航空发动机磨损故障预测模型,最终预测值,各AR模型和RVM模型的预测值
方法 → 优于 → 对比方法,nn->assmod,预测(nn) — 方法(assmod),[基于EMD和RVM-AR的预测方法] → [AR方法],2,基于EMD和RVM-AR的航空发动机磨损故障预测模型,基于EMD和RVM-AR的预测方法,AR方法
方法 → 优于 → 对比方法,nn->assmod->pobj->prep->root->conj->ccomp->prep->pobj->nn,预测(nn) — 方法(assmod) — 不足(pobj) — 针对(prep) — 提出(root) — 表明(conj) — 具有(ccomp) — 相比(prep) — 方法(pobj) — SVM(nn),[基于EMD和RVM-AR的预测方法] → [SVM方法],10,基于EMD和RVM-AR的航空发动机磨损故障预测模型,基于EMD和RVM-AR的预测方法,SVM方法
方法 → 提高 → Performance Metric,nn->assmod->pobj->prep->root->conj->ccomp->dobj->rcmod->cpm->nn,预测(nn) — 方法(assmod) — 不足(pobj) — 针对(prep) — 提出(root) — 表明(conj) — 具有(ccomp) — 精度(dobj) — 高(rcmod) — 的(cpm) — 预测(nn),[基于EMD和RVM-AR的预测方法] → [Fe元素的预测精度],11,基于EMD和RVM-AR的航空发动机磨损故障预测模型,基于EMD和RVM-AR的预测方法,Fe元素的预测精度
方法 → 提高 → Performance Metric,nn->assmod->pobj->prep->root->conj->ccomp->dobj->rcmod->cpm->nn,预测(nn) — 方法(assmod) — 不足(pobj) — 针对(prep) — 提出(root) — 表明(conj) — 具有(ccomp) — 精度(dobj) — 高(rcmod) — 的(cpm) — 预测(nn),[基于EMD和RVM-AR的预测方法] → [Si元素的预测精度],11,基于EMD和RVM-AR的航空发动机磨损故障预测模型,基于EMD和RVM-AR的预测方法,Si元素的预测精度
方法 → 提高 → Performance Metric,rcmod->dobj->nn,基于(rcmod) — 方法(dobj) — 模型(nn),[基于KPCA和DBN的建模方法] → [模型精度],3,基于KPCA和DBN的航空发动机排气温度基线模型,基于KPCA和DBN的建模方法,模型精度
方法 → 提高 → Performance Metric,nsubj->pccomp->root->root->conj->dobj,变量(nsubj) — 众多(pccomp) — 由于(root) — 选取(root) — 进行(conj) — 预测(dobj),[LASSO变量选取方法] → [预测精度],6,基于LASSO变量选择的航空发动机相似性剩余寿命预测,LASSO变量选取方法,预测精度
方法 → 提高 → Performance Metric,nn->nn->nn->lobj->loc->rcmod->pobj->prep->root->ccomp->nsubj->rcmod->cpm->amod->nn,轴承(nn) — 诊断(nn) — 故障(nn) — 过程(lobj) — 中(loc) — 足(rcmod) — 问题(pobj) — 针对(prep) — 提出(root) — 用以(ccomp) — 学习器(nsubj) — 基于(rcmod) — 的(cpm) — 半(amod) — 监督(nn),[基于半监督迁移学习的轴承故障诊断方法] → [半监督学习稳定性],15,基于半监督迁移学习的轴承故障诊断方法,基于半监督迁移学习的轴承故障诊断方法,半监督学习稳定性
方法 → 提高 → Performance Metric,nn->nn->nn->lobj->loc->rcmod->nsubj,轴承(nn) — 诊断(nn) — 故障(nn) — 过程(lobj) — 中(loc) — 足(rcmod) — 精度(nsubj),[基于半监督迁移学习的轴承故障诊断方法] → [精度],7,基于半监督迁移学习的轴承故障诊断方法,基于半监督迁移学习的轴承故障诊断方法,精度
方法 → 提高 → Performance Metric,nn->nn->dobj->root->prep->pobj->nn,组合(nn) — 预测(nn) — 方法(dobj) — 提出(root) — 针对(prep) — 部分(pobj) — 系统(nn),[组合预测方法] → [预测系统的综合性能],7,基于组合预测法的航空设备故障预测研究,组合预测方法,预测系统的综合性能
方法 → 提高 → Performance Metric,nn->nn,故障(nn) — 诊断(nn),[故障诊断方法] → [故障诊断能力],2,基于自适应多小波网络预测模型的飞控系统故障诊断仿真研究,故障诊断方法,故障诊断能力
方法 → 提高 → Performance Metric,nn->nn->dobj->root->root->ccomp->nsubj,故障(nn) — 诊断(nn) — 方法(dobj) — 提出(root) — 表明(root) — 得以(ccomp) — 实时性(nsubj),[故障诊断方法] → [实时性],7,基于自适应多小波网络预测模型的飞控系统故障诊断仿真研究,故障诊断方法,实时性
方法 → 提高 → Performance Metric,nn->nn->nsubj->pccomp->prep->root->ccomp->nsubj->assmod->punct->prnmod->punct,静电(nn) — 阵列(nn) — 数目(nsubj) — 受到(pccomp) — 由于(prep) — 导致(root) — 少(ccomp) — 信息数(nsubj) — 系统(assmod) — ((punct) — PHM(prnmod) — )(punct),[基于静电互相关灵敏度加权的气路碎片监测方法] → [PHM系统的监测信息量],12,基于静电互相关灵敏度加权的气路碎片监测,基于静电互相关灵敏度加权的气路碎片监测方法,PHM系统的监测信息量
方法 → 提高 → Performance Metric,nn->nn->nsubj->pccomp->prep->root->ccomp->nsubj->assmod->punct->prnmod->punct,静电(nn) — 阵列(nn) — 数目(nsubj) — 受到(pccomp) — 由于(prep) — 导致(root) — 少(ccomp) — 信息数(nsubj) — 系统(assmod) — ((punct) — PHM(prnmod) — )(punct),[基于静电互相关灵敏度加权的气路碎片监测方法] → [PHM系统的稳定性],12,基于静电互相关灵敏度加权的气路碎片监测,基于静电互相关灵敏度加权的气路碎片监测方法,PHM系统的稳定性
方法 → 提高 → Performance Metric,nsubj,故障(nsubj),[粒子群粗糙集约简的故障诊断方法] → [故障诊断的准确性],1,大型飞机发动机故障智能诊断方法研究与仿真,粒子群粗糙集约简的故障诊断方法,故障诊断的准确性
技术任务 → 是...的环节 → 领域,nn->nn->nn->nn->nsubj->root->dobj->assmod->nn->nn,航空(nn) — 发动机(nn) — 健康(nn) — 状态(nn) — 预测(nsubj) — 作为(root) — 之一(dobj) — 管理(assmod) — 发动机(nn) — 健康(nn),[航空发动机健康状态预测] → [发动机健康管理],10,基于EnsembleBRB-SHAP的航空发动机健康状态可解释预测方法,航空发动机健康状态预测,发动机健康管理
技术任务 → 提升 → Performance Metric,nn->nn->nn->nn->nsubj->root->root->prep->pccomp->dobj->nn,航空(nn) — 发动机(nn) — 健康(nn) — 状态(nn) — 预测(nsubj) — 作为(root) — 提供(root) — 为(prep) — 提升(pccomp) — 可靠性(dobj) — 飞机(nn),[航空发动机健康状态预测] → [飞机可靠性],11,基于EnsembleBRB-SHAP的航空发动机健康状态可解释预测方法,航空发动机健康状态预测,飞机可靠性
技术任务 → 降低 → 成本,nn->nn->nn->nsubj->nn,航空(nn) — 健康(nn) — 状态(nn) — 预测(nsubj) — 发动机(nn),[航空发动机健康状态预测] → [发动机维护成本],5,基于EnsembleBRB-SHAP的航空发动机健康状态可解释预测方法,航空发动机健康状态预测,发动机维护成本
方法 → 用于 → 技术任务,nsubj->nn->nn->nn->nn,预测(nsubj) — 航空(nn) — 发动机(nn) — 健康(nn) — 状态(nn),[基于EnsembleBRB-SHAP的可解释预测方法] → [航空发动机健康状态预测],5,基于EnsembleBRB-SHAP的航空发动机健康状态可解释预测方法,基于EnsembleBRB-SHAP的可解释预测方法,航空发动机健康状态预测
Model → 利用 → 数据,dobj->rcmod->dobj->root->root->dobj->nn,模型(dobj) — 基于(rcmod) — 方法(dobj) — 提出(root) — 采用(root) — 驱动法(dobj) — 数据(nn),[EnsembleBRB模型] → [多源不确定数据],7,基于EnsembleBRB-SHAP的航空发动机健康状态可解释预测方法,EnsembleBRB模型,多源不确定数据
Model → 利用 → 数据,amod->nn->pobj->assmod->dobj->root->prep->pccomp->conj->dobj->assmod,遗传(amod) — 神经(nn) — 网络(pobj) — 基于(assmod) — 研究(dobj) — 开展(root) — 为(prep) — 实现(pccomp) — 实现(conj) — 维修(dobj) — 装备(assmod),[遗传神经网络] → [装备特征参数数据],11,基于遗传神经网络的航空装备故障预测,遗传神经网络,装备特征参数数据
